App_name,Category,User_Review,Sentiments,Review_Type
Elsa,Education,it doesen't respond fast and i was let behind,Negative,BR
Elsa,Education,"It keep disconnecting me, worst one",Negative,BR
Elsa,Education,"Only worked once, never worked again.",Negative,BR
Elsa,Education,I cant manage my account. Kahoot keeps show page for purchase. It's annoying.,Negative,BR
Elsa,Education,i have to pay 10.99 to host a game during lockdown and i am no doing the subscripton thing any more and its not use full any more,Negative,BR
Elsa,Education,couldn't log in with supplied password,Negative,BR
Elsa,Education,Playing live games with my students and they're many mistakes in both sentences and answers. Please fix so I can give a higher rating.,Negative,BR
Elsa,Education,Lost to Kaden Fisk,Negative,BR
Elsa,Education,Very bas needs more death,Negative,BR
Elsa,Education,Time was off from the stream and made me have a bad score so I hate it and wish I could give zero stars...,Negative,BR
Elsa,Education,I downloaded it but it needs a code and i tried a lot and it did not work!!�,Negative,BR
Elsa,Education,The loading is slow,Negative,BR
Elsa,Education,Dont force me to download an app when it can clearly be done on a browser.,Negative,BR
Elsa,Education,ITS SO SLOW.,Negative,BR
Elsa,Education,game rigged and me lost,Negative,BR
Elsa,Education,Sucks does not work very very very very bad sucks I download again and again I different electronics very very very very very bad sucks,Negative,BR
Elsa,Education,I tried to do the pin and my pin was correct but suddenly it is wrong,Negative,BR
Elsa,Education,it is soo bad in a phone it doesn't show the choices or the question at all �,Negative,BR
Elsa,Education,this is a great way to teach kids☺,Negative,BR
Elsa,Education,THIS APP IS A SCAM! IT RECORDS THE WRONG AMSWERE EVERY TIME! DON'T EVER USE THE APP!!!!!!!!!!,Negative,BR
Elsa,Education,"The app was not loading the questions, and was frozen",Negative,BR
Elsa,Education,it can't Uninstall PLS HELP,Negative,BR
Elsa,Education,I downloaded the app and I wanted to delete it but it said app was found in installed app and it's still there,Negative,BR
Elsa,Education,can't see questions or answers on mobile,Negative,BR
Elsa,Education,I can't download the application because it requires at least Android 5,Negative,BR
Elsa,Education,Its stupidity sucks the sayings when you get a answer wrong are dumb I think I should delete it and I heard this kahoot is nothing but a ridiculous thing if you have it delete before it takes over your mind >:( I'm watching you kahoot and don't get it again to everyone I don't want its hypnosis to poison children's minds think thank you If you don't want to be a person who hates learning delete kahoot or you have a hating on other apps so be against kahoot think about it important saying bye ha,Negative,BR
Elsa,Education,almost all the answers were the same colour,Negative,BR
Elsa,Education,"It was fun at first when I signed in bt then,on 01/18/19,It logged me out. Horrible App. Don't Install. Sorry if you are offended....",Negative,BR
Elsa,Education,Very bakwaas app because my wifi is there but it is telling that we are reconnectimg,Negative,BR
Elsa,Education,It puts me to the bottom after one wrong,Negative,BR
Elsa,Education,"Its horrible, I cant see my choices or the picture above. And I cant even play.",Negative,BR
Elsa,Education,"It no longer shows me what I looked up,instead it gives me random quizzes",Negative,BR
Elsa,Education,Bad app I cant see the questions when we so live quiz it doesnt even let me answer,Negative,BR
Elsa,Education,Too much notification spam.,Negative,BR
Elsa,Education,very poor experience . very bad app just cant determine. I dont like the app very boring,Negative,BR
Elsa,Education,"Pls help,parse error upon installing the app using a android kitkat device",Negative,BR
Elsa,Education,EXTREMELY LAAAAAG. KAHOOT TIMER IS NOT IN SYNC WITH GMEET. WASN'T ABLE TO JOIN THE QUIZBOWL BECAUSE OF THIS PROBLEM. ����������������������������������,Negative,BR
Elsa,Education,"When i share m'y kahoot to m'y students it doesn't show automaticly and thé students have to have an account ,to SIGN UP. .As a guest they can't do thé practice because thé game diesn't work.And they Can see thé answers without pla ying.I Lost 28 euro s juste for nothing.The sharing link is worthless and should lead directly to thé game otherwise it has no meaning.The students are confused and they dont find any game.They clic to thé classic and nothing is showing !!I I want m'y money back",Negative,BR
Elsa,Education,It didn't work it said I was disconnected!!������,Negative,BR
Elsa,Education,I really didnt like this app bscause it kept asking for a acount and stuff,Negative,BR
Elsa,Education,so fun i school and in zoom it help so much,Negative,BR
Elsa,Education,"Its deleted my work, a school assignment that was due that ilI had in draft. Customer service is slow but they replied over time.They couldn't help me though. I was very upset due to this. I tried making a account but it was giving me too much trouble, saying I already had a account when i didnt. An when i tried to sign in it said they had no accounts like that one after saying they did. think something is wrong with the app.",Negative,BR
Elsa,Education,I would suggest not to install this app.. It keeps crashing.. And tbh it also creates Rivalry between ur frnds..,Negative,BR
Elsa,Education,"Because I'm registered as a ""student"", whenever I send a PIN to anyone to do one of my Kahoots, the questions and answers aren't visible. Who the hell cares if you're a student or not? I just want my friends to do a quiz I worked hard on. I woul say good things but the only good parts about Kahoot require a SUBSCRIPTION!",Negative,BR
Elsa,Education,This rating is for the app itself. It's stuck on me being the learner even though I have changed the settings on the website to teachers dashboard. Considering that we're planning on using Khan Academy Math for homeschooling purposes I would even have preferred the parent dashboard over the learners dashboard. With this being said I find this app to be difficult to use / navigate. If possible help me resolve this issue and I will change my rating. Thank you in advance.,Negative,BR
Elsa,Education,Disappointing.. unless your child is a competent reader at 5/6 its quite pointless doing maths for example..and the calculator is upside down..where are calculators upside down? The dumbing down of our children continues..if this is the best they have to offer I'll stick to homeschooling old skool..no Prussian system indoctrination for mine thanks.,Negative,BR
Elsa,Education,Khan academy sucks whenever you get an awnser wrong on the unit test it makes you go back one levelon that skill wich sucks. They also don't describe what have to dovery well and srewing me up often wich is rare for me in real school on work sheets. This is why I hate khan academy.,Negative,BR
Elsa,Education,"This helped me so much with understanding math, But i do have some complains PLEASE do something about these :) 1. Speed is slow It takes like 5 seconds to load the page, and another 5 second to load the test which is very very very ANNOYING, i keep closing the question tab by clicking outside of the tab accidentally.. and then i have to wait againt o resume the test and rechoose or rewrite my answers.. Why is that even a thing? 2. No DarkMode ??!? I cant look at the screen for more than 1 second because of its brightness.. This great app and site REALLY needs Dark mode! it has been suggested before but there is no dark mode yet?? I couldn't understand math, no one would help me learn math, the teachers and my parents would try to explain me but i couldn't understand. But Khanacademy helped me alot! i still learning algebra 1 but everyday i face these problems so many times that i makes me quit trying.",Negative,BR
Elsa,Education,"This is not a good aap all shape of mirror, lenses ect all are wrong I mean very disappointed from this app. This app is not deserve a half star according to me 😖😖😖😖🤬🤬😡😡😡😡😡",Negative,BR
Elsa,Education,The app is really good but the only problem is it does not teach you everything for High School Elementary kindergarten first grade and Cetera that would be a very helpful that the application can get us ready for college or for beginners that does not learn any mathematics there's a lot of people that does not know how to do any math for example like me this is my first time learning I used to be in life skills special class for kids they don't teach us math they think it is too advanced for us,Negative,BR
Elsa,Education,"This was the worst educational app I have ever used ... it is so pathetic, there are educational vids that don't even make sense to mii half of the time I have to search for the topics on YouTube, this app wasted 1 month of my time ... all those reading this review please do not download this app ... its the worst 😫🤧🤮",Negative,BR
Elsa,Education,There is no way one can give feedback/review of videos for improvements. Because there are many topics which are poorly explained and need a lot of improvements. The teachers are not explaining in a proper way which in turn causes students to lose interest. Feedback option on every video is necessary.,Negative,BR
Elsa,Education,This app is good but I am not able to see my progress report . It always shows an error.,Negative,BR
Elsa,Education,Every time I try to sign it it keeps saying there is an issue.,Negative,BR
Elsa,Education,I might have give 5 stars. I installed the app and when I opened the app it shows a white screen and then closes the app I tried uninstalling and then restarted my phone and installed again but the same thing happened,Negative,BR
Elsa,Education,The video always gets stuck in the middle,Negative,BR
Elsa,Education,BRING BACK OLD BIO COURSE!! the new one is confusing and the quizzes don't even make sense cause you don't learn the answers in the videos,Negative,BR
Elsa,Education,Best learning app on the web. Still sucks. Seriously people I can't write your apps for you you have to do this on your own.,Negative,BR
Elsa,Education,Why can I sign in on the web but not the app? Keep getting message there was a problem signing me in.,Negative,BR
Elsa,Education,When trying to log in it automatically force closes the application. There's no way to even use it.,Negative,BR
Elsa,Education,"Imma Kid And This App That I WAS FORCED TO INSTALL IS DRIVING ME CRAZY Somethings Are Good ( Educational, History ) BUT SOME ( MULTIPLICATION, DIVISION ) IS MAKING ME OUTRAGE. Example: 7 TIMES 6,000. WHAT THE- ( Please Dont Take It Too Seriously Maybe This Isnt My Kind Of App )",Negative,BR
Elsa,Education,This app is absolutely idiotic. First it tells me 0.1 isnt 1/10 then on another lesson every question had 2 of the same answer and said I was wrong I didnt pick the right out of the 2,Negative,BR
Elsa,Education,I downloaded this for my test preparation and I am making an account but an unexpected error is not letting me what is wrong with it I am tired of trying again and again 😭,Negative,BR
Elsa,Education,I have very bad experience on this app this app don't teaches lessons in hindi and I can't understand the English they use😠 I can get better lessons on youtube than this app THIS IS A COMPLETELY USE LESS APP😡😠😬😠,Negative,BR
Elsa,Education,"The videos explaining the problems did not make enought sense to my child, thus making them confused.",Negative,BR
Elsa,Education,It won't let me make an account! It won't let me enter my email for some reason by showing that it needs to be a valid one.,Negative,BR
Elsa,Education,"I just can't get it started. I'm a teacher looking for new ideas, but I can't get into any module after ticking it. Obviously failing my IQ test.",Negative,BR
Elsa,Education,Keeps on closing when I try to log in with my Google account,Negative,BR
Elsa,Education,The app keeps not loading and crashing,Negative,BR
Elsa,Education,I hate this app if i could rate it 0 star i would when i click on the app first it enters and then exits by itself so do not waste your time downloading this app it is useless,Negative,BR
Elsa,Education,Not working at all. Unable to load content...,Negative,BR
Elsa,Education,Khan Academy was the best thing to happen to learning since public schools. Now there isn't even a step one. What happened?,Negative,BR
Elsa,Education,"There's nothing on the subject Home Economic. Home economics, or family and consumer sciences, is today a subject concerning human development, personal and family finance, housing and interior design, food science and preparation, nutrition and wellness, textiles and apparel, and consumer issues. Can you help? I need help in that.",Negative,BR
Elsa,Education,No soo much helpful app . Nothing more than ncert solutions. It doesn't contain video lectures of 11 and 12 class,Negative,BR
Elsa,Education,Its horrible it is not letting me sign in it signed me out and I saved my password this is not a good app please do another app if you don't want to waste your time,Negative,BR
Elsa,Education,"Well, the app fails to launch when I try to open it. Could somebody please help? I'll change my rating if someone gets back to me",Negative,BR
Elsa,Education,"The worst learning app I've ever seen . My son used this app for 6 months still he is getting low marks , he start getting low marks when he downloaded this app . In class 1 he is getting 96/100 but now in class 10 he is getting 31/100 . My son lost his six months by using this app . Needed too much improvement .",Negative,BR
Elsa,Education,Some topics are not available their should be a coarse of class 8 science Also but there is of only above 8 classes,Negative,BR
Elsa,Education,There should be a mute button for videos....,Negative,BR
Elsa,Education,Hi Khan academy it is a good app but there is an problem I can't use it when I try it saying as account error,Negative,BR
Elsa,Education,"I thought it was going to be in app not bounce me to web browser where I can't watch the videos because they get cut off on the side of the screen. Also how's that work with answering questions? Or working on programming with the type window and display window? Edit: The developer clearly doesn't understand. I was expecting a closed environment on mobile, not a shunt to web.",Negative,BR
Elsa,Education,Fail. Khan Academy could at least try to apply scientific method to their science classes and tests.,Negative,BR
Elsa,Education,Very bad. You have no course to end.So join will have fun for a few days but there will be no classes later. Sir's words and work are like sky- Land. Please think and join. 🙏🙏🙏🙏,Negative,BR
Elsa,Education,"This sucks a lot because i am forced to do 2 hours of khan academy everyday, and all i wanted was to see my progess report. Why do you suck now? The old progess report would always show your progess in 10 seconds but this one TAKES 20 MINUTES",Negative,BR
Elsa,Education,"I really, really appreciate the website version of this, and thought that a mobile version would benefit me more. However, when I try to actually open a lesson, be it document, quiz, or video, the app crashes. I've tried signing out, clearing the cache, uninstalling and reinstalling the app, and still nothing has changed. Earlier today I sent my crash report to you. I would appreciate an explanation or a solution as I would like to use the app! Thank you!",Negative,BR
Elsa,Education,"I always have high hopes for Khan Academy. On YouTube it's nice to be able to search a video to help my kids with their learning. But the UI is unsatisfactory every time. 5 minutes after I set up a new account for my son, Khan Academy sends the email to finalize the account but won't let me access that website. When I try to simply sign into the account it doesn't recognize the password, try to reset the password, it says the account doesn't exist. Stuff like this happens EVERY TIME. 🤷🏾‍♀️",Negative,BR
Elsa,Education,"A wonderful foundation. But the app have problems: I've downloaded items of bookmarks and still not shown while I'm offline, the app is really slow even if I'm online or offline, sometimes it closes by itself, when i try to scroll on algebra (all sections) it lags and glitches a lot preventing me to enter a specific part of lessons. I've used this app 10 months ago, but i didn't have so much problems like now. I hope you fix these problem ASAP. 5 stars for the academy. 0 stars for the app.",Negative,BR
Elsa,Education,"I just got the app. Spent 2 hours doing a course theory text in geometry. It crashed atleast 5 times but let me resume on a different question around where I was in question order. Then I get to the final question, I get it wrong and it crashes again. This time restarting the entire test as if I'd never taken it. No info on how I did or anything. So frustrating. I would love to give this a great rating and I was really excited. Please look into this.",Negative,BR
Elsa,Education,"Update removed scratchpad! We use this regularly in our house, but we are all used to being able to make notes or write out problems in the Khan scratchpad. It was essential. We have had to break out notebooks because the latest update removed the ability to use the scratchpad in a math problem. The button is no longer there. I didn't see removing this feature in the release notes either. Very disappointing.",Negative,BR
Elsa,Education,"I have been using khan academy for years now, there are some great lessons that makes learning easy. Yet there are a lot of lessons that make me angry and upset. I watch the videos and do as told yet when I got to the question its doing it in a different way with no real explanation. Khan Academy has its ups and down but be aware of the fact that many students and parents are upset and stressed do to the app.",Negative,BR
Elsa,Education,"One simple feature would make it 5 stars. Allow me to put videos on an sd card. I can't believe that this isn't a feature already; that's a standard thing. Almost all of my apps already support that. I was astounded when I found out that this app doesn't support putting downloads onto mounted sd cards. This will stay 1 star until this is added, because otherwise I'll just watch on my computer and save battery power and data.",Negative,BR
Elsa,Education,"The website is great, but this app is useless. Not a single exercise loads, they all show a ""Error making task progress"" message. And YES, I already tried uninstalling and reinstalling it like you recommend to all the people complaining below. Has that actually fixed it for anyone? Is there a single phone that this app actually works properly on? I guess the only option is to use the site (which is slower), or maybe there's an older version of the app that actually works properly?",Negative,BR
Elsa,Education,"I rarely write reviews, if ever, and I had high expectations for this app. Don't get me wrong, Khan academy is a very informational website, good for learning. The app however is very buggy and glitchy, deletes my progress every few minutes and makes me restart, saying ""Error Making Task Progress"". Nothing wrong with my internet connection, just the app. If the app is fixed, I will change my review. Until then, save yourselves the headache and frustration and just use the website. Disappointed.",Negative,BR
Elsa,Education,"I had this app eons ago and it worked. I just downloaded today it none of the courses are loading to due being ""unable to connect"", despite the fact that I'm in the very room where the Internet source is AND I've turned mobile data. Both cylinders running, the courses don't even try to load. I'll stick with the desktop version until this is fixed.",Negative,BR
Elsa,Education,In this app i want each country and their own language that is for ex i am an indian and i belongs to Andhra pradesh state and my mother tongue is telugu and i want to get teaching in my own mother tongue so plzz attach all the languages,Negative,BR
Elsa,Education,"Would really like to give it more stars but it won't even open on my android phone. I've tried uninstalling it and reinstalling it several times and it's still crashing before it even opens. I hope you guys can roll out some bug fixes on the next update, but I'm not even able to use it so I'm uninstalling it for now. I'm still able to use khan academy through the browser on my computer. But it would be nice to have it available on my phone. Update: still doesn't work. :(",Negative,BR
Elsa,Education,You love stealing a my whole day why do you like it? I am never allowed to use any other things and only Khan academy. You like seeing kids being annoyed by your app? You steal all my time the games always say do Khan academy I hate this app,Negative,BR
Elsa,Education,"I'm a regular user and love this app but over the last day or so it wouldn't let me open the app and kept crashing. Now that I can open the app it keeps telling me to sign in or telling me I ""dont have any recent lessons"" which is making me nervous thinking it might have lost my progress. When I click on the lessons (exp. History) it says ""lesson can't be loaded, check network"" I'm on 4g and my signal is fine so I'm thinking it's a bug. I'd love for this to be fixed, It's my main schooling!",Negative,BR
Elsa,Education,"This app is very good for learning. But there may be something wrong please make changes for the wrong happening. When I am trying to get a quiz or tests given by our school, at that time this application is showing that """"""""error making progress"""""""""" I don't understood what they wanted to say. 😕😑",Negative,BR
Elsa,Education,"just installed the app. Had clicked on practice, and a pop-up ""Error making task progress. We encountered an error while attempting to make progress in this task; please try again later"" appeared. I waited, and tried again. Repeated the wait and try approach, a few more times. Received the same pop-up each time. Can't give more stars until I know what the app does, other than a pop-up error. (Not going to try uninstalling and reinstalling) If the app works later, more stars. If same issue...",Negative,BR
Elsa,Education,"I can log in from my laptop, but every time I try to log in from my tablet it says password incorrect. BS! I'm very careful typing it. I changed it. Same result. I uninstalled and reinstalled. Same result. Your app is broken! TO YOUR 05/06/2019 REPLY: You didn't read my review, because I was clear I'd already tried that. Also, I was able to install and login from phone, so only tablet is problem. ""This app is compatible with all of your devices."" Really?",Negative,BR
Elsa,Education,Until the most recent update everything was working well. But now whenever I view any course I can watch the videos but when I got to take a subject or unit test the page comes up blank except for the green lightbulb icon. I have tried uninstalling and reinstalling to no avail.,Negative,BR
Elsa,Education,This app may be good but it's not like that what I want. I want to take solution of my text book problems like let me take a pic of my textbook numerical problems and sending that and immediately taking a detailed explanation of that solution. It should be free and if there is video lectures that will be great. Is like this type of any app for bcom final year then please inform me,Negative,BR
Elsa,Education,"This app was not for me, thats all i can say, it says 'you can learn anything' well you can't, its mainly about history, maths and science. This was 100% not what i was looking for, if you want to learn about a small range of topics this could be for you, but it just didn't do it for me, all the video's when really YouTube has many more learning resources",Negative,BR
Elsa,Education,"Changing my rating from 4 to 1, the new search function is terrible. Before it was quick and efficient to go through the years in a curriculum. Now I have to go here and there,select this and that, it's become tedious. Want to rollback to old update !!!",Negative,BR
Elsa,Education,"the app crashes when i try to open the semiconductors's glossary which as of now i can't find directly in the app but as i had watched those earlier, i still have an option to go back to them through the recent activity section but as soon as i click the the app crashes no matter that the content is available and the one video is still playing but what use it is of if i can't watch the desired video. please see to it asap. p. s: - both the physics(class XI india) and class 12 india are nowhere",Negative,BR
Elsa,Education,"Man does this app annoy me. Not only is it a pain to search stuff and find what you want, but it's a pain to download the lessons( it only downloads the videos. Not the articles to go with it. Smh man couldn't you make this actually useful) and it takes a heck of a lot of time to download the videos, which if I search on YouTube for the same exact videos and download them, it's a matter of seconds. I don't know why this app is so clunky and awkward to use. But please fix it.",Negative,BR
Elsa,Education,Tests randomly stop recognizing that you've entered an answer. Leaving the Check button disabled and unable to continue. Closing and reopening the app doesn't help. Reinstalling didn't help. Fortunately the web developers got it right. Used firefox and was able to continue answering questions without issue on the website.,Negative,BR
Elsa,Education,"This app is great for reviewing maths until you try any quizzes involving the evaluation of exponents, it doesn't allow you to answer as there is no option to type anything that remotely resembles a multiplication symbol (x, *, • are all not options.) This wouldn't be so irritating if it weren't for the fact that I got the app solely because the website has the same problem, and the support team seems to not read feedback reports from users as I have received no response back.",Negative,BR
Elsa,Education,"When I first dicovered that Khan Academy had an app, I was over the moon. I was so used to the websitr and I loved that. But then I got really disapointed because it would not even install. This is a humongous disapointment. Either fix this or pull it down. I am sorry Khan Academy but this is not good.",Negative,BR
Elsa,Education,It worked fine until one day it just wouldnt connect. I tried reinstalling and now it wont let me log in,Negative,BR
Elsa,Education,"The app is great ,very wide info but i have a problem accessing the video lessons,,everytime it stops working when i try to load the videos . I tried ur troubleshooting stuff of uninstalling and reinstalling the app but its only a waste of time It crashes MORE and MORE.Its supposed to be a learning app for everyone ,even if the android version is not updated...wth!!!",Negative,BR
Elsa,Education,Answers labeled incorrect when the entered answer is the exact answer the app states it is. I thought I just couldn't remember any math instead of just having gaps. The videos are helpful when the problem structure in the video matches the one presented for solving.,Negative,BR
Elsa,Education,This app is very good as compared to others there are test after completion of every topic and also revision test but one thing is that the language in which that person speaks in the videos is English but he speaks it likes that it isn't understandable even after turning on the captions. But yes if you downloaded this app for learning computer science it's the best but if for learning your course so you can face the above problem,Negative,BR
Elsa,Education,this was wow..but the new update made things work slower.consuming soo much time to losd a thing.opens web browsers to select courses etc.prev one is better with an attractive display and easy to find everything.And when searching need to give everything correct.its not fixed even with tye jew update.i loved this but the new update is not tyat good.,Negative,BR
Elsa,Education,"I appreciate Khan Academy and all that Sal and the team do for us with learning. Sadly, this app is not intuitive. As someone who prides myself on being both a teacher and a student in Khan Academy, I am finding that being able to use the app on the teacher side does not work. I will continue to use Khan academy for my students, my children and myself and will hope that the app will get better for the teaching side.",Negative,BR
Elsa,Education,"What the hell it's not opening the app and taking me back to the home page even after several attempt I am not able to open the app Edit: I have tried all the steps which you have written before only. There are 3 icons below of home, search and bookmark when it was on home it says unfortunately Khan academy has stopped and when I tapped the search button and searched videos I was able to access everything but the problem is takes me back to homepage when it is at home bar. Regards",Negative,BR
Elsa,Education,"I can tell that this app was made by people from top colleges like MIT because it makes me want to kill myself. The UI is atrocious, and there is no way to delete progress so if you mess up or mis-click (often because of UI) then you are stuck with that mistake and it constantly nags and mocks you about it.",Negative,BR
Elsa,Education,"The recent UI update on march 28, 2019 has made using the app considerably more difficult. A lot of the time when you tap something you either get no response or a response after 10 seconds. Assignments take ages to load and many times I have found myself tapping things multiple times because of no response.",Negative,BR
Elsa,Education,"I used Khan Academy before and I just have to say, I'm really disappointed at how buggy it is nowadays. My downloads are paused. I turned off my data for a second and the app crashed.",Negative,BR
Elsa,Education,"I was really looking forward to trying this app. But, none of the practices or quizzes load. I uninstalled and reinstalled the app, but there was no difference. If anything, the app crashed more. 1) My name is not David. 2) I installed the current version 5.2.3 available for download.",Negative,BR
Elsa,Education,"Very unresponsive app.. I often have a hard time scrolling down because the app doesn't respond, tapping buttons rarely has any effect, etc... It works perfectly on my computer but the app on mobile needs a lot of work.",Negative,BR
Elsa,Education,"the first time i installed the app, it wouldn't log me in and even after it did, it wouldn't let me use it i.e it wouldn't load any of the courses even though the data connection was on. so i figured that it must be switched onto wifi connection only, but it wasn't. then i tried reinstalling the app. this time it wouldn't log me in AT ALL. saying that there was an issue in logging in with the google account. i tried all the other options but it still wouldn't give me access.",Negative,BR
Elsa,Education,I do not like this app because really what happens if they don't even help you try to help you they just make you do it I have better apps that I could teach children my childrenmy daughter really hate that I did it's making her like so disappointed that she has to do work and she loves work so you shouldn't really get this app is good if your children understand it and take their time on it but I just don't like it for 7 8 year olds summit year olds could do it but just not mine,Negative,BR
Elsa,Education,since the new update there is a delay between me clicking on the video and it starting. and now it does not automatically go to the next in a series of videos. it also take a lot time to download besides having a very fast Internet connection 😕 please help.,Negative,BR
Elsa,Education,"At first, I tried use the website: wouldn't load anything. Then i installed this app in hopes to get my Calculus done, but this won't load either. It says that I need to check my connection and try again. I have internet access and it still won't let me. I even tried uninstalling the app and restarting my router, but nothing will works. Please fix!",Negative,BR
Elsa,Education,"Thought this was a great app until there was a ""trick question"" and by that i mean it had 2 answeres to select from that were 100% identical (and correct) but the first one i selected was ""wrong"" even though it matched the ""correct"" answer exactly. Now i dont know if i trust this app at all.",Negative,BR
Elsa,Education,It's getting buggier with every update. Requires a complete overhaul. Especially the video player. It cannot be that hard to design a bug free player. Edit: Tried reinstalling multiple times--didn't work. I've tried the app on other android devices but the results were no different from that of my phone. It's a broken app.,Negative,BR
Elsa,Education,The app has gone buggy! I can't even open it. I have downloaded the app before and this the first time it's been like this. I tap on the app and it opens a white browser then goes back to my home screen.,Negative,BR
Elsa,Education,The app is great but it seems to crash when I open it since I have updated it. Please fix it. I have already uninstall and install it again hoping it would properly function again but none of those methods work.,Negative,BR
Elsa,Education,"This apps seems to be in no way connected to the online version. Nothing is synced when logging in using the same account, rendering it useless. The website is wonderful, but the app simply does not function as it should.",Negative,BR
Elsa,Education,This app is SO stupid and SO BORING! It's not fair how your other app for little kids looks at least decent while ours is SO boring!!!,Negative,BR
Elsa,Education,"It has no features, one can't even save a page for offline viewing, you can't highlight and copy a text from it to your MsWord, no option to download page, poor search engines. It needs serious upgrades. I nevertheless appreciate the quality of information I get from it. But the app is not worth it.",Negative,BR
Elsa,Education,I use this app souly for math because we need to do it for school. We have to do 25% each quarter of the school year. You'd think that would be enough time right? For some it is and for people like me it isn't. I have friends that go up 5% in a half hour and finished their whole quarter early. People like me who are unlucky cant seem to go up 1% in a full hour. This website favors certain users and it's really annoying. Now the quarter is almost over and I only have 28 out of 50 done. Thanks Khan,Negative,BR
Elsa,Education,"I Wasn't even able to use it. Since I installed the app, I wasn't able to open it even once because it keep crashing. It would even load. I like Khan academy; it's great, but my experience with the app is not good.",Negative,BR
Elsa,Education,"Assignments don't load, crashes upon opening some tasks too. This plays an important part of my maths course and now I'll be criticized for not using this. When the app is at fault. Uninstalled then reinstalled and the error persists.",Negative,BR
Elsa,Education,"The app always shows that I am offline despite being online and the Internet in a Working condition. Even after multiple uninstalls and phone restarts, the app still says, I am Offline. Its very annoying and am Unable to use all the features of learning available in this app.",Negative,BR
Elsa,Education,"This app is awful. It teaches you nothing and made me even more depressed than I already was. I was forced to use it for school's e learning, and the assignments were nothing like what I was taught, and the explanations didn't make any sense.",Negative,BR
Elsa,Education,It is pure ass. I put correct answers even backed up by the Web and it gives me it wrong. Also you can't stop and restart the lesson once you get something wrong forcing you to go through the wrong lesson. One of the worst learning apps. I do not recommend.,Negative,BR
Elsa,Education,This app is rubbish! It insists that 7.4689 rounded to the nearest tenth is not 7.5 The site should document how the calculator is used since the app does not. Well neither the site or the app provide information. All this and repeated crashes too.,Negative,BR
Elsa,Education,"Why does it crash when loading before you have a practice quiz? It's irritating, I spend hours going through your videos, I understand very well and eager to test my understanding but it keeps on telling me to 'try again later' so FRUSTRATING 😤",Negative,BR
Elsa,Education,This app is very good and explanatery it makes learning easy for me and the way the explainer explains it there would be no doubt,Negative,BR
Elsa,Education,I can't found the login option.😠,Negative,BR
Elsa,Education,Fantastic App and thank you for the videos but people in most countries peoole do not have the money or bandwidth to watch the videos on high quality. Please introduce a quality setting in the app untill then i will have to use Youtube to watch your videos since it has a quality setting.,Negative,BR
Elsa,Education,everything is best BUT app crashes Everytime i try to open reading section... CANT DO ANY READING.. content is so great but opening browser or laptop for every reading after video doesn't work.. Would give it 5 star after this is FIXED,Negative,BR
Elsa,Education,I faced glitches a lot.... After completing the course challenge loading does not happen..... 😭 While taking any course challenge we get back if we touched the back button once unknowingly... My suggestion is that change it to twice to go back...,Negative,BR
Elsa,Education,"For the past 3 days I'm unable to use this app. It gives an error message ""unable to use course. Check your connection and tap to try again."" My connection is perfectly fine with all other apps but this one. Please help",Negative,BR
Elsa,Education,It won't let me sign up/create a profile but it doesn't say why. All the error message says is An unexpected error occured. Please try again later...that tells me nothing. I have tried exiting and re-entering the app and re-entering my info but it still says the same thing.,Negative,BR
Elsa,Education,"Came back to Khan Academy after a few months and somewhere along the way an update (v6.10.0) rendered this app nonfunctional. Intermittently practice questions, quizzes and reviews will freeze when checking the answer. Exiting the quiz, program, or app and restarting does not solve the problem as you'll end up stuck at a blank screen upon returning to said question. Until they fix this issue, there's really reason to use this app.",Negative,BR
Elsa,Education,Please explain why you only get 1 chance at a question and if you fail you dont get a second or third chance.Its really stupid because some of the videos don't explain it enough and when you go do the quiz you fail the question once its done no more chances.Make it so we have at least 2 or 3 chances.Edit:I CANT GET ANYTHING RIGHT IT SAYS MAKE THE LOWEST TERM I DO AND IT SAYS WRONG AND PUTS SOME RANDOM MIDDLE TERM OR LARGE TERM NUMBER.SO CONFUSED????,Negative,BR
Elsa,Education,"Before when I downloded this app, it was working properly. All assignments properly opened. But after the recent update, the assignment are not opening. Whenever I open, it shows that ""The content isn't loding right now"". In the PC it opens, but in phone it doesn't opens. I want you to please fill this issue.",Negative,BR
Elsa,Education,"""Error making task progress."" Everytime I click on practice it spins for awhile and then gives me this error. I love the website so much!! I wish the app worked.",Negative,BR
Elsa,Education,The videos are ridiculous just to get a solid grade i had to sit through him explian to move a shape over 2 spaces. They act like everyone is brain dead. Everytime ive had to do this ive wanted to destroy my phone because of how long these videos are.,Negative,BR
Elsa,Education,"Tried to do the first practice lesson,writing numbers in standard form, basic stuff. Got to question 2 of 7 and it will not allow me to to check my answer, I am literally stuck. I even tried using a hint, which counted against me, to see if it would let me check my answer then. Still nothing. Then I find out there is literally no one I can report this bug to so they can fix it and I can resume brushing up on my math. I'll just use youtube and online worksheets instead of wasting my time.",Negative,BR
Elsa,Education,"It's very buggy and everytime I want to play a video it theres a 6 second delay between me pressing start and the video actually starting. Plus, when there are consecutive videos I would like to watch they do not automatically go to the next video which is a nuisance since I dont want to scroll all the way to the next video. Hope you guys can fix this issue",Negative,BR
Elsa,Education,"i downloaded this app based on a recommendation but as I'm screening it for my son I'm receiving task errors on everything. Hopefully this issue is resolved soon, this is pretty disappointing.",Negative,BR
